chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,chroma_cqt,chroma_cens,melspectrogram,mfcc,rms,spectral_contrast,poly_features,tonnetz,tempogram
0.39597115,2653.3970983902964,2836.6562512900864,5321.08449079673,0.06680162415843531,0.47296816,0.254450980489216,17.003637,7.168063,0.3099336,18.717221735352112,4.613824533987694,0.02472277847650677,0.2877472430287654
0.4466316,2350.326709443085,2792.0055966860223,4864.653917436629,0.053351498494134494,0.55244213,0.26159738047006786,19.698984,2.945822,0.28671223,20.43891524654812,2.7796981228224746,-0.014121712506358733,0.16598858650393547
0.3663157,1693.8879437910944,2518.9306411756234,3327.4965457502904,0.031142825551273148,0.36598137,0.21867957079577272,0.5903412,-14.134713,0.040120978,21.211144826512626,0.23375507973431736,0.0242942946734182,0.2049233155828499
0.48734742,3872.2879336380843,3629.4841921910825,8167.850610124807,0.1049173967832747,0.47874817,0.25923155907611034,6.3478665,4.5789895,0.19365789,20.89282318903434,2.8994713892959587,0.04028185831687107,0.18950146667355156
0.4406338,2035.947517462677,2390.9527731446165,3948.651123046875,0.05189510014532129,0.6199234,0.2593189754615127,7.146269,3.2888596,0.19013362,19.65814161815258,2.4649293875933376,0.0022856846156262727,0.2737292772242747
0.27429342,621.2619419963133,583.7125460118821,988.9023535760932,0.02418362081674775,0.25952756,0.16796596887355963,1.4931661,-11.951658,0.07902606,23.363094452359057,0.580602973690447,-0.09327520138605658,0.10854556664311268
0.36704212,2851.140101847138,2855.844133841506,5521.049948299632,0.07843750658158,0.41234687,0.227980199654243,6.6867723,-9.511728,0.18959042,24.144687114964317,2.271268904704789,-0.025888286257467277,0.25316082815743557
0.39316007,2031.6453511528855,2312.3089754970624,3999.500815565741,0.04838099274797639,0.44225433,0.24139153054716594,6.896142,-0.6087864,0.18704054,22.143500371177407,2.2140027935617534,-0.02825130237206397,0.23112126365605226
0.556059,2782.9158724018016,3384.546356963622,6308.028522881192,0.05626236459496079,0.47599658,0.2619219801799261,18.247131,8.040829,0.30620876,19.369257657451183,3.9289175039099598,-0.0027943748951625115,0.2921804831217762
0.37826055,1473.4665953068375,1768.9518414209574,2658.008927383659,0.04209540833877411,0.4485908,0.23760175774996595,6.5140996,1.4137336,0.18169637,21.066340079198877,2.147765798443579,0.04696650626129453,0.18170363848152138
0.5145374,3053.8440807557067,2823.0318198199666,5865.864529919698,0.09626958678208125,0.5559834,0.2698660790556973,6.1659894,2.119797,0.19373202,19.933723651167075,3.3616793913188956,0.01793261582226668,0.27464894488773733
0.529021,3237.623618276712,3162.1557321608007,6624.418276382305,0.08922060052091012,0.6672143,0.27664600276092494,6.7812786,2.588612,0.18227339,19.485074288575426,2.5856099420335235,-0.0044540320883676085,0.239869365529567
0.36035645,2334.3087347162887,2372.7677896388577,4386.715140800358,0.0668236505128367,0.4134368,0.23950783946775064,0.14670548,-15.825546,0.022604946,21.198871257029808,0.26064848422912157,0.00100755800740779,0.1937663006279735
0.40363368,3029.410202232267,3359.599248038948,6541.135446648848,0.06892312188033108,0.4365887,0.2498471201133378,8.439035,3.7680807,0.21108234,21.018015888306856,2.6811889879918986,0.03735404990447223,0.22052420996480218
0.6222199,2903.471756274738,2641.784672309911,5497.733422624807,0.0893923622080411,0.61434597,0.2728287370029671,6.5020013,4.0609746,0.19561797,19.15955772308632,3.151650745164206,-0.004758970161175634,0.24863352831639327
0.5445283,1588.1709275770218,1817.3256458800834,3274.371866987955,0.038217278139325905,0.40257666,0.2332246131969445,2.1311188,0.51190317,0.10151842,20.84946099564463,1.0931722293942188,0.011644214889922623,0.19793091716200487
0.43563342,3064.330164661389,3217.770881507159,6391.6696837812015,0.0696421024550171,0.4993756,0.25443630037563936,21.064144,5.544588,0.3266412,21.139190364588366,3.9075179969071816,0.023835432758465346,0.2325280113517829
0.57891685,2859.911145570016,3317.0004762807507,6164.0210603412825,0.03491897636247482,0.24679074,0.1922699924342529,17.108679,5.9467735,0.2923567,21.58082417254276,2.5045793765064808,0.0461288906650754,0.19095259422021554
0.34361875,1814.417376130864,1910.0612213303552,3333.163178151606,0.05286615523402344,0.41809207,0.23538852090674198,0.8325077,-7.2434573,0.062003274,21.750624683863634,0.6911409370989171,0.026886879224206958,0.22363656616297944
0.3959829,2466.208279994154,3011.2701415353267,5319.934497750581,0.053904877740569915,0.38691697,0.24030184466303534,4.416111,1.861024,0.14966397,21.309497517931817,1.7957652620381563,-0.009210843972051448,0.18559068903623474
0.4440053,2200.5836139329863,2791.3124965762768,4726.604752201045,0.0360280866732658,0.3872594,0.23196865305955855,23.386314,6.058557,0.34519094,21.017384754307734,3.085519508304692,0.00033381090523114187,0.181219519873411
0.49771953,2494.3439966078854,2595.4412926497234,4889.370434645898,0.06363667396783275,0.4475707,0.2597207479899023,8.441739,5.4030585,0.21675497,19.97350301975086,3.0912862194443065,0.026330536910557412,0.26222787105581713
0.38806668,2685.676164434369,3024.088276383071,5770.073442488632,0.05760391876048666,0.31459478,0.19821769785854415,4.5454717,0.030546924,0.15208152,23.472348998628508,1.7094596495242396,0.08674126796884259,0.24008839161161338
0.4708367,3331.8833712730357,3529.2546954131158,6997.457687330689,0.06789865068834551,0.38381067,0.240548526958263,6.63383,2.9648292,0.18830118,20.491223582748308,2.1998740722153296,-0.010399335326520842,0.1999196020646789
0.4412221,2631.502185524383,2695.80239272626,5035.627883580447,0.0727889401374585,0.5226277,0.26185066867005935,2.147172,-0.7614658,0.1093447,20.022319467978814,1.6136355702020615,-0.009620069465823881,0.2356162062968939
0.420074,3374.6795527388663,3240.6036485890913,7021.257543416215,0.09430391454827547,0.6180254,0.2722112462450415,11.933102,5.8452597,0.26800844,19.790203341891424,4.246474610905719,0.004872559695508966,0.277062754383445
0.49606723,2015.1711104595745,2661.563195082845,4383.165162266592,0.037953672697149034,0.43742836,0.25184832899462184,2.9497747,1.686598,0.11791917,20.2579883046859,1.1217502438425464,-0.0014525522292809078,0.20648342283621618
0.39366013,2357.1622259162914,2597.6642535206893,4615.2220923834175,0.054312532030356,0.38215163,0.21850222282073883,2.385669,-3.695473,0.105351284,22.712129379978823,1.1595781405192718,-0.07745594967191623,0.23805149694976033
0.4025194,2689.650540355841,2882.0685072815277,5434.317139427729,0.06729257492470674,0.44134483,0.23529201085418297,5.9022975,-2.7305522,0.17493325,22.40861706681753,2.1597434031413147,-0.0445337389915301,0.2374005358937634
0.25767362,1718.5108570073546,2103.919485811682,3202.330635944756,0.039398812156441525,0.36931708,0.2232761904296696,2.6334965,-4.914865,0.10563218,23.52041489657823,0.9292479935761648,-0.0010512378338824273,0.2947028153520914
0.5594963,3053.108390311218,2665.90717010974,5962.905609792231,0.0914516596112129,0.44020918,0.2577916647815816,1.7399521,2.6207392,0.10291464,19.76304409739645,1.5907846968097772,0.01357960991346969,0.2507588207106763
0.36513892,1781.5062660040649,1899.6277190809085,3261.9386088368324,0.05204437037973084,0.44477093,0.23585239200919184,6.8823504,-2.4744966,0.18713859,20.474149659146136,2.502212600135531,0.04174518598567338,0.3026989112588297
0.46652755,1596.6465113254635,2356.5469845023067,3280.6384957611745,0.028622940404231866,0.566939,0.2633965729097034,7.8552527,1.1225731,0.16474788,19.101624328877616,1.2808859245070985,-0.0005170025715458677,0.13006638613549057
0.48132208,1716.1253083010681,2082.656165490872,3153.289265824545,0.0461780940446354,0.46634445,0.2506612540042859,4.5841136,2.0941093,0.15189186,20.890532618113262,1.8959015696670942,0.05422233808850855,0.28819068981434576
0.3701086,1515.8556057573487,2083.5003544470765,2854.599405294601,0.03082482115653279,0.34001127,0.21145231392275352,3.6130805,-4.5122833,0.12734775,23.21274579037949,1.1336697218742586,0.042209728774797825,0.2255331969104938
0.49302685,2002.1563670855655,2520.3969744666088,4113.475126378677,0.04241328110191445,0.5462451,0.26864491719778344,4.144192,1.9662308,0.13823989,20.02914774456422,1.6089117474773484,-0.005292748005655778,0.16796268528445057
0.4141076,2443.537950557945,2708.052243999879,4851.028999824642,0.06450259050988817,0.57682955,0.2643815144736936,8.382798,3.239484,0.21200731,19.912884045248177,3.0507945460736696,0.005758671501399632,0.28739279378755506
0.44730464,2870.819576643154,3100.376496840172,5867.597852771865,0.0669328433127637,0.5354528,0.26984809741752214,19.146496,4.354742,0.31497458,19.077152293468163,4.397245585009658,-0.0049673652228785815,0.2311724279498789
0.49583963,2543.3848515549257,2664.7051641584785,4858.512287907556,0.060564471402596125,0.4631705,0.24506378331960532,3.732724,-0.33511373,0.12837833,20.27881051123365,1.3062649991937814,0.01664897161929106,0.15194202400265297
0.5845838,2485.8203935780616,2722.7564459746636,5338.992715841477,0.05741053438919427,0.41609743,0.24501104015443856,1.0652035,-0.7873992,0.06975208,20.064647656830747,0.7529253979004181,0.024844341887986534,0.1651448275342048
0.46446934,2646.186777129502,3025.391440704311,5612.566061580882,0.06220650540918121,0.45636523,0.2485409901694427,10.775368,3.9565554,0.23958543,20.25090543573677,3.3990969617524227,0.014491242727925374,0.26216995016120637
0.59593594,3118.795087651782,2917.408085926957,5949.064026823723,0.0839172774372907,0.57365984,0.27136224945948606,14.360047,7.419401,0.28904343,18.658507635949967,4.397260977191016,-0.006209410838223875,0.2780645535447679
0.41375238,2622.4297574510742,2960.696275234301,5343.867686363196,0.06774177214745546,0.42456022,0.25279563220202145,13.129626,5.111272,0.27477646,21.68271655715273,3.56932189473483,0.03213733216383889,0.23119225145984326
0.5551496,3184.8680349481056,3198.50582989945,6711.892747436145,0.0831906710052442,0.56291056,0.2725524142574966,2.779466,2.6114912,0.123249725,19.896654723165284,1.7422590148753334,0.0065384137412097445,0.25471735068128093
0.36644122,622.0302606406528,940.3319672635965,1082.5767871396092,0.014921187773354957,0.1665801,0.14395831456583563,2.9756894,-9.004342,0.1087984,23.91654538944931,0.5834362477867968,0.08521515799453146,0.08489618935589323
0.38240325,1719.969184890504,2062.197555202587,3447.1458222474844,0.041227052224398535,0.51688194,0.259166322379933,0.283525,-9.748384,0.03360628,19.380344935616964,0.4003005704221025,-0.002310320925546388,0.24342506327305008
0.56271404,3325.850369753746,3268.1515812562047,6932.491413506192,0.08797136398419017,0.55821604,0.2664722536836024,14.11363,7.76131,0.27500364,18.897545923181795,3.773498671263511,0.002531592199573708,0.26368180485590714
0.4226771,1666.2821882849569,2095.4590744992593,3263.171934712413,0.03713816228245684,0.3971297,0.2270871946924683,1.3867935,-5.3940005,0.07949822,21.478335220517952,0.7909781265288821,0.018392358186615932,0.18061407821296682
0.48376426,2712.533657918989,3350.2459779263168,6518.693915683049,0.05154281888193875,0.4860867,0.26142427373485805,2.6331563,3.096366,0.11431025,20.489627418297083,1.3228957960174332,0.01690288799642745,0.21707735423992147
0.4797719,2823.5613519439894,3048.5406565356802,5895.389351387142,0.07027115232057735,0.6847545,0.27990552620328923,9.947319,3.50433,0.21829765,19.461451083357506,3.076603258199918,0.002403609982820572,0.23089022083673125
0.34934938,3309.8761505083176,3401.3553055934235,7190.906517572078,0.0788468808576062,0.5201136,0.2635825311392468,11.852487,3.4892123,0.25687462,20.465253847494225,3.7445224120488185,-0.028730760295321248,0.2972908664254459
0.4458714,3044.0295720851864,3325.627983536593,6612.318349548907,0.06589035614245699,0.52158123,0.26924215260665696,12.923159,5.4962645,0.25156987,20.50646064115049,2.8855051930120457,-0.007770231309433189,0.2103259990408109
0.49262807,2493.367761444851,2428.3574127442084,4333.015465514948,0.07788574201610468,0.5580644,0.27408830692012187,15.496871,5.124824,0.31922966,19.202970177208954,5.246342545671456,-0.011609827540047702,0.29910251954259554
0.52582175,2603.0503285033706,2987.086503903271,5702.307185595249,0.05714778894013746,0.4733777,0.2523066685832603,11.001817,5.410663,0.23847304,21.447325709115148,3.021616395041878,0.015783946978521136,0.265129403940362
0.6187897,3173.569188341722,3335.0040873778375,6680.117939574062,0.0707562586438084,0.54623884,0.26872290659997805,14.448769,8.284556,0.28284287,18.334472547729938,3.962458138253287,0.004845591889176437,0.28021006341599264
0.5895894,3485.952537765065,3321.0606799265774,7192.081510467057,0.09933662938859755,0.60608876,0.27206797251953846,10.420423,5.6743116,0.23577432,19.23101500049554,3.5670185131802015,-0.008103394064288685,0.2709320096989431
0.62851244,3275.4485755764103,3337.525040055403,7128.231896556937,0.05065040928652162,0.47598973,0.23313337247359278,18.380817,8.054957,0.29967237,19.75574162601521,2.9963278784721017,0.011925506976929349,0.19468580202355007
0.37092286,745.0248662911073,1062.1010866174752,1358.4001192736553,0.022975874560350454,0.16199803,0.14003076295626699,1.6658299,-7.12995,0.08488141,23.84847681691515,0.44052360245639166,0.10283881453603412,0.11214886543378978
0.3849751,1262.371540959231,1426.2588377071918,2382.8272580362327,0.033827574889604965,0.42066878,0.2441954414626965,2.4282331,-6.469652,0.09734019,20.22607376788724,1.0099375407523772,0.02071638589546443,0.22443245698672132
0.5094278,2661.173648965968,2924.2481138820754,5409.2589576177925,0.06206994201189247,0.5869658,0.268403186261822,10.832569,4.4081187,0.23262642,20.107881634560172,2.6697425078302834,-0.012867525026483381,0.19534013735295455
0.5331536,3173.5858231884313,3248.6091972830272,6796.250570669263,0.07713789024381683,0.5855934,0.2708358809282727,8.07832,5.7713904,0.2057131,19.367923756452505,2.8350800112946786,-0.002885956633814292,0.2549480682394653
0.44983616,2334.331137739448,2533.906452598861,4577.088989635739,0.06186522854755937,0.37487584,0.2292146232258473,0.61524457,-1.3644546,0.058459245,21.193614680920565,0.7752091796909044,0.020351445435687513,0.2453596865439194
0.51324445,3444.353868035124,3085.8567143164046,6625.551602862568,0.09999852572607991,0.49346957,0.266379539708997,16.68067,7.0988636,0.31753227,18.270082319999705,4.8605007982467665,0.02043186248525629,0.2648658828171148
0.44738635,3324.0775447103724,3288.0978966417215,6844.566945173423,0.08709463610005407,0.494381,0.2604549521481168,6.3831677,2.6733818,0.19008902,21.37136133645355,2.6573743550723887,-0.003631490958423545,0.21147322360521403
0.6754756,2506.4055019718335,2567.0327763196938,5257.318209716041,0.05227151386870537,0.39046368,0.22101192839323916,12.980397,7.0754313,0.26184395,19.723950748222368,2.8927998633895218,-0.040504529489855445,0.19269011669969846
0.4021323,2075.803954223691,2620.6128108976923,4578.497314453125,0.04488138237751241,0.42038116,0.23544748296961543,1.5206897,-0.012844386,0.08682116,21.447415805457247,0.9636128165745167,0.04932821388944881,0.26603613480660254
0.35955906,1874.3674174570883,2526.097854753832,3615.0531402682373,0.04199339384876758,0.3136265,0.19671988341845922,5.038967,-6.008296,0.13811256,22.51336265319501,1.2613082642386488,0.07967683677204074,0.2342144621152024
0.43113577,340.1967431722322,581.8123155877352,483.9054072235391,0.011541300730818644,0.21033369,0.15375245507089108,4.2097726,-1.4357151,0.13264948,20.702421852075062,0.795703198496844,0.1527556650269295,0.12131617220547847
0.39861763,3232.1587811608,3801.0163773079735,7632.79551219645,0.05744497799119648,0.3154268,0.21124773604992655,7.181739,-2.167159,0.16746359,23.1300561871418,1.448850805889432,0.034211955358490684,0.1313258215231417
0.49909204,3993.359031199597,3844.1395928718593,8733.663855396188,0.11334513630013411,0.45709938,0.24873470054693275,11.617988,7.4867787,0.26260644,19.580406281588854,4.14007039112449,0.03689387735327197,0.2486928946802712
0.38210607,2258.4472143239964,2882.865468208547,4983.486532205398,0.04578655146269034,0.4354687,0.2343862942374942,7.525015,-1.651166,0.18259275,21.880507280986286,2.1435185062359126,0.020591225850966607,0.2558677457094552
0.43062958,2015.3016817416187,2437.072680468165,3993.367519319611,0.04615643625871401,0.36891034,0.22928265106579734,3.4508646,1.0838172,0.13179824,21.89796933326442,1.4988553944362568,0.04254727164920063,0.2797144046205778
0.3606947,1198.9982531414996,1518.6084161654016,2252.161381488245,0.031148406731113493,0.34095308,0.21492432919480448,2.181716,-5.938422,0.09903368,22.840064601821446,0.9505436559837005,0.07109689138155725,0.12400103296300158
0.64216715,3397.8246956473395,2922.2311087199128,6309.270182039715,0.10500186039328012,0.7001477,0.2737722929983414,14.421531,-1.6114732,0.21212111,18.15899458141916,1.7597761541509063,5.539477359448285e-05,0.08520937505598734
0.39894834,1734.6795834363936,1903.7387841896416,3421.812642100426,0.045643011590601155,0.4183705,0.23220439285866729,4.820849,-1.0594528,0.15505438,20.084022401843274,2.0167290164756575,-0.02591687110644058,0.2610649741603583
0.48288235,2410.957084736051,2456.4417042968294,4777.229446080447,0.06516435521577052,0.5810421,0.27586039629654,15.140943,6.8458567,0.29074648,19.27700109768792,4.179355274294794,-0.0003880232646246512,0.26492010138831495
0.43298888,1918.9470151620055,2649.682178913958,4026.7506507897156,0.03890772098313009,0.33752516,0.22293030818292936,9.147974,5.37761,0.21253277,20.46872194152241,2.491316430324153,0.06465541240210691,0.27795882846153314
0.35853946,2178.6462367379636,3099.5913761057577,4832.179113807324,0.03808399675659737,0.3326595,0.2078574967925907,4.6493363,-1.6173967,0.14743544,22.02685238175949,1.48854021407208,0.04147186470925909,0.23157112945014438
0.5420117,2380.1953577704357,2820.6088469465844,5052.486114974361,0.04460038401325442,0.52126724,0.26310706537036677,19.255949,8.317903,0.30984974,18.887944262946977,3.392758378590118,-0.0021551141918282114,0.27258243143435945
0.51435983,3049.5794181905803,2851.042284651601,5813.331514246323,0.09035420308474267,0.56709105,0.27112172770407106,18.629124,8.524919,0.3342911,17.642003063130765,5.406649829946933,0.00471449413787449,0.2901589350583628
0.4958908,3023.772123441084,3187.7749665499477,6327.545071533959,0.07691958362292285,0.54039824,0.26949960106762444,10.471149,5.185025,0.24674657,20.496806911604832,3.652195707607864,0.01639071456289858,0.2817230893241216
0.51183957,2967.266993903385,3020.4770708668343,5942.697398655186,0.07854717325526701,0.6391772,0.2776531383209172,21.499056,7.7543745,0.35502568,16.93906413495104,5.619698343291145,0.002440533004189527,0.2697489109589707
0.36018464,1789.996908841407,2070.599759603479,3382.8462110584364,0.04786595339890341,0.35918322,0.21362495863133626,2.2399805,-7.264606,0.1025738,23.048674845470458,1.1020995675291487,-0.03474732000143542,0.24247763429905075
0.34417787,967.5409339283447,1318.6264877924004,1764.7726619944854,0.022902239843305743,0.37647673,0.21652128135989376,4.601354,-3.6208398,0.14792243,21.163858023529315,1.2804730748539341,0.044718980909198666,0.16456468543265354
0.2672333,1540.8518466707924,1720.9999905514546,2797.074753138303,0.04647425636921435,0.30731434,0.20419498155928065,0.07281309,-13.000955,0.01660622,21.182106847406946,0.18309274148686144,-0.018925457060164994,0.2478172183021188
0.619365,1629.415382419463,2504.2776190405148,3248.1053591512673,0.022265099022064964,0.65968674,0.2762895578108455,13.327164,4.3689394,0.24639937,18.19817920236786,2.1141731232717,-0.0007705959358032814,0.07976216139549
0.4925878,2876.616118008853,3121.7591386665463,6099.404784400396,0.073859473614007,0.4971295,0.2632230012920198,7.9918623,4.845564,0.20812677,19.222781998690483,3.2069294289891515,0.01746629103184734,0.277228048137497
0.43731892,1230.7980076622114,1958.0229081961027,2446.5185395704334,0.019407824533322102,0.32383686,0.2183929222239971,3.428284,2.2613575,0.13063401,20.27096481319087,1.076248311537872,0.014851237326610943,0.23209943539282257
0.5138734,2065.94215438055,2511.007910887862,4373.615220013787,0.046523626994657515,0.51965886,0.2620895766578298,3.145465,2.4082954,0.12523107,18.905063711244082,1.5393053697143002,0.011959714715225837,0.2783809264421159
0.26237506,2337.7434714356873,2772.2752488652964,4479.881244104344,0.05260677077848683,0.2897506,0.19393859618188364,6.1822658,-5.0380673,0.16835783,23.262290546228634,1.6363319549825923,0.001414563319879512,0.2931958483439889
0.3977753,1636.8778240538784,2010.5793685583237,3319.088263260691,0.03940220825172174,0.37862003,0.24081346192592037,11.177587,5.666284,0.24257752,21.23377419748959,2.657329300935653,0.030534843072343713,0.21633389363887873
0.38145116,1950.7262277785355,2025.9822258751517,3573.3033927232486,0.05736066356367109,0.4632807,0.24807602021541966,7.9729633,-0.52382207,0.20425391,20.49656955657198,2.8829535847496954,0.044310974812680724,0.29111397777413534
0.44267523,654.9813898965444,964.9312985271838,1013.702203614793,0.01648312833905492,0.28567362,0.19039803924098403,8.446555,-3.191733,0.20163177,22.460061321680094,1.6586065578731561,0.005747613467086996,0.22368499194460614
0.4474165,1914.944017656402,2762.46920297632,4103.758518467009,0.03968710291133997,0.37570193,0.22430898327693607,0.75480443,-1.8591863,0.059365187,19.770998148527518,0.6779725647433504,0.10076329151641948,0.23679455801165603
0.49707597,2807.9276349260426,3139.582071311958,6127.337948825706,0.06787747555162416,0.6122621,0.2735229776689682,2.78198,2.3834677,0.11569004,20.07258581562746,1.5412562007486192,-0.014139094139353978,0.2445016688791881
0.44207567,1987.020587444552,2632.3510746475154,3937.8345217867163,0.04066926770708284,0.32499313,0.20889804715669244,13.624625,1.6394374,0.24712734,21.416870387009357,2.295798459384404,0.07917714297709066,0.22459937300788765
0.5265133,3183.2898834095768,3112.6270267943023,6326.820075917908,0.08925991449211264,0.5212576,0.26922365089229555,18.40651,6.2687554,0.33816093,18.14575663614051,5.893469267730306,0.012759886463920435,0.2681899655384401
0.31758416,2659.4199397704024,2862.6943007800323,5582.2412449509,0.06370095406583687,0.36929187,0.2297491743359442,6.276583,-4.2017446,0.1796919,23.64487297222695,2.014664845697085,0.0278778567942873,0.2406191134050066
0.29981345,733.6569824059056,856.660755397779,1222.5009410373937,0.030249143517055946,0.18055075,0.14974419297304645,1.3998072,-9.013279,0.07925954,24.293703365036894,0.4272450489562027,0.07331254458786422,0.09290487516530628
0.51433057,3031.93235393765,3024.3260256998897,6072.538280191805,0.07814339770996118,0.479006,0.2633119342292376,18.763338,7.8491154,0.32534602,18.374032632411733,4.851381480051753,0.022097652019201046,0.2553497398183218
0.45302102,2370.255870653937,2577.718928755808,4829.83746130031,0.055453058416348996,0.51612586,0.26256219045641216,9.103578,3.290844,0.21677524,20.69578102877696,2.908647819712603,-0.007318184945643339,0.19551429389550473
0.368091,1785.7752915341378,2114.45623462327,3433.020907658911,0.045482429814030875,0.4097403,0.2341914676160295,3.1692746,-2.6342573,0.12578526,21.865410239403673,1.465419309885177,0.009385901114209045,0.23858205156267867
0.507361,2300.4449577383552,2720.348155493851,4666.46344920061,0.047686688710571946,0.4630354,0.25018013175840387,9.629892,2.2224636,0.20279174,21.85562553171883,2.1350383200254868,0.017569745393007766,0.18029203334891483
0.6597989,3267.675938977381,3502.9097839153196,7473.604808134191,0.05613569111855268,0.5086994,0.2652193866525689,15.984125,8.238715,0.28749302,20.855742739230386,2.8211105761739037,0.021429431584115033,0.2652077444235983
0.43144524,2660.5273996728756,2717.7177765469646,5579.599594257934,0.0751638199139305,0.5414521,0.26434105367365657,5.504898,2.2175567,0.17547423,20.659041306409932,2.5000479672220073,0.0052741897319916655,0.25317186347511517
0.5513562,2545.2040399916878,2814.0336627283073,5264.051502334075,0.06129650105656298,0.49498913,0.2617742991254547,6.9097314,4.660811,0.19372182,19.458666549981142,2.675851550037895,-0.01141955748262604,0.23483037713927138
0.20533416,2478.8568100410157,2783.832446767976,4693.51328563395,0.04974910139494393,0.23206984,0.18359706049948302,1.6430296,-15.546022,0.08629695,25.439033682437408,0.6861048860211952,0.008319757941871226,0.27624516117869097
